公路編號,公路編碼,隸屬縣市,管養單位,管養工務段,調查日期,坐標-X-TWD97,坐標-Y-TWD97,坐標-E-WGS84,坐標-N-WGS84,起點樁號,隸屬鄉鎮,隸屬村里,坐標Z（公尺）,設置位置,編號,種類,性質,牌面內容,現況,是否為公路局設置,備註,牌面方向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/29,270922.1,2761385.4,121.2072056,24.9602193,38K+094,中壢區,五權里,149,中央,S1443C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/29,270910.4,2761335.3,121.2070886,24.9597669,38K+146,中壢區,五權里,148.8,中央,S2486C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/29,270901.2,2761143.2,121.2069946,24.9580326,38K+338,中壢區,五權里,149.8,中央,S1467C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/21,270892.3,2760966.8,121.2069046,24.9564404,38K+515,平鎮區,復興里,151.9,中央,S2477C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2016/5/20,270874.8,2760580.1,121.2067252,24.9529313,38K+904,平鎮區,復興里,156.4,中央,S1500C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/21,270869.2,2760473.5,121.2066683,24.9519867,39K+009,平鎮區,復興里,158.7,中央,S2480C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/21,270852.9,2760403.1,121.2065056,24.9513515,39K+080,平鎮區,義民里,159.7,右側,S0929,禁制,限5,40,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/31,270938.2,2759871.2,121.2073427,24.9465484,39K+629,平鎮區,義民里,163.2,中央,S1549C,禁制,限5,50,良好,是,內側車道禁行機車,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/29,270971.4,2759590.1,121.2076668,24.94401,39K+969,平鎮區,平興里,164.4,中央,S1586C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/29,270970.6,2759589,121.2076588,24.9440002,39K+970,平鎮區,平興里,164.7,右側,S1434,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,270912.3,2759512.8,121.2070806,24.9433129,40K+066,平鎮區,平興里,165.4,中央,S1594C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/23,270461.5,2758973.8,121.2026088,24.9384529,40K+769,平鎮區,宋屋里,173.9,中央,S1626C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/19,270432.3,2758940,121.2023185,24.9381478,40K+814,平鎮區,宋屋里,174.3,中央,S2426C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/22,269736.2,2758027,121.195413,24.9299146,41K+984,平鎮區,宋屋里,186.8,中央,S1711C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/19,269719.6,2758011.4,121.1952481,24.9297731,42K+007,平鎮區,宋屋里,187.3,中央,S1713C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/6/19,269703.3,2757996.3,121.1950874,24.9296376,42K+029,平鎮區,宋屋里,187.5,中央,S2417C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/22,269564.4,2757882.9,121.19371,24.928615,42K+209,平鎮區,宋屋里,192.8,中央,S1725C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2016/5/20,269267.6,2757595.1,121.1907675,24.9260033,42K+630,平鎮區,平鎮里,190.7,中央,S1736C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/20,269226.2,2757567.9,121.1903567,24.9257757,42K+678,平鎮區,平鎮里,188.6,中央,S1738C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/20,269003.7,2757395.7,121.1881521,24.9242235,42K+964,平鎮區,平鎮里,187.6,中央,S1762C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/17,268915.6,2757237.3,121.1872779,24.9227946,43K+145,楊梅區,仁美里,193.4,中央,S1789C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/5/17,268894.1,2757208.1,121.187064,24.9225316,43K+182,楊梅區,仁美里,194.8,中央,S1793C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/25,268133.3,2756376.2,121.1795207,24.9150297,44K+311,楊梅區,四維里,201.9,中央,S1868C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/25,268030.4,2756292.1,121.178501,24.9142718,44K+444,楊梅區,永平里,201.3,中央,S2299C,禁制,限5,50,良好,是,,雙向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/26,268010.3,2756275.6,121.1783019,24.9141234,44K+470,楊梅區,永平里,201.3,中央,S2392C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/25,267743.3,2756076.1,121.1756558,24.9123249,44K+804,楊梅區,永平里,202.4,中央,S1898C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/26,267712.1,2756054.6,121.1753465,24.9121313,44K+842,楊梅區,永平里,202.7,中央,S1901C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,266740.3,2755708.5,121.165722,24.9090174,45K+975,楊梅區,梅溪里,203.1,中央,S1973C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/2/24,266503.3,2755730.8,121.1633758,24.9092216,46K+214,楊梅區,楊明里,202.1,中央,S1981C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/4/10,266188.1,2755704.7,121.1602559,24.9089896,46K+531,楊梅區,楊明里,200.5,中央,S2375C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,266178.3,2755703.2,121.1601583,24.9089758,46K+541,楊梅區,楊明里,200.5,中央,S1999C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/1/14,264844,2755515.9,121.1469473,24.9072985,47K+893,楊梅區,梅新里,196.9,中央,S2107C,禁制,限5,50,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,264816.7,2755511.2,121.1466776,24.9072567,47K+921,楊梅區,梅新里,197,中央,S2108C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,264554.9,2755437.2,121.1440845,24.9065905,48K+194,楊梅區,紅梅里,193.8,中央,S2307C,禁制,限5,50,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2023/1/14,264519.6,2755391,121.143735,24.9061735,48K+242,楊梅區,紅梅里,192.9,左側,S1445,禁制,限5,30,良好,,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/12/13,263484.9,2755406.6,121.1334919,24.9063242,49K+324,楊梅區,大平里,194.9,中央,S2339C,禁制,限5,60,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,263351.5,2755350.3,121.132171,24.9058172,49K+469,楊梅區,大平里,197.7,中央,S2205C,禁制,限5,60,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/6/20,263299.1,2755328.1,121.1316521,24.905617,49K+526,楊梅區,大平里,198.8,中央,S2206C,禁制,限5,60,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/11/22,262559.7,2754945.6,121.1243292,24.9021697,50K+361,楊梅區,東流里,204,中央,S2336C,禁制,限5,60,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/11/22,262490.3,2754925,121.1236416,24.9019845,50K+432,楊梅區,東流里,204.3,右側,S1440,禁制,限5,60,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/11/22,262213.2,2754758.4,121.120897,24.9004826,50K+756,楊梅區,東流里,209.4,中央,S2332C,禁制,限5,60,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,262100.8,2754690.6,121.1197843,24.8998713,50K+887,楊梅區,東流里,209,中央,S2243C,禁制,限5,60,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/5/19,262100.8,2754690.6,121.1197843,24.8998713,50K+887,楊梅區,東流里,209,中央,S2242C,禁制,限5,70,良好,是,,順向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2022/11/21,261787.6,2754510.5,121.1166826,24.8982477,51K+249,楊梅區,東流里,205.3,中央,S2254C,禁制,限5,60,良好,是,,逆向
台1,P0010,桃園市,北區養護工程分局,中壢工務段,2025/7/23,261145.6,2754231.4,121.1103251,24.895733,51K+951,楊梅區,東流里,198.8,中央,S2560C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,261011.9,2754184.8,121.1090013,24.895313,52K+093,湖口鄉,長安村,196.5,中央,S1773C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,260972.7,2754174.2,121.1086131,24.8952179,52K+135,湖口鄉,長安村,196.1,中央,S1774C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,260634.3,2754062.6,121.1052626,24.8942126,52K+492,湖口鄉,長安村,196.3,中央,S1776C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,260535.4,2754034.9,121.104284,24.8939634,52K+595,湖口鄉,長安村,195.6,中央,S1775C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,260045.1,2753833.3,121.0994292,24.8921464,53K+128,湖口鄉,長安村,188.9,中央,S0047C,禁制,限5,60,良好,是,雙面標誌,雙向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,259399.2,2753641.5,121.0930348,24.8904187,53K+805,湖口鄉,長嶺村,175.5,中央,S1777C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,259271.4,2753556.2,121.0917688,24.8896497,53K+959,湖口鄉,長嶺村,174.4,中央,S1778C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,259090.1,2753467,121.0899741,24.8888452,54K+162,湖口鄉,長嶺村,171.8,中央,S1779C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,258930.6,2753403.6,121.0883946,24.8882737,54K+334,湖口鄉,長嶺村,168.5,中央,S1780C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/2/1,258789.2,2753346.4,121.0869944,24.8877585,54K+487,湖口鄉,長嶺村,165.8,中央,S1781C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,258424.9,2753236,121.0833882,24.8867636,54K+869,湖口鄉,長嶺村,161.3,中央,S0098C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2021/2/5,258258.1,2753184.4,121.0817365,24.8862984,55K+044,湖口鄉,長嶺村,158.3,中央,S1801C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,257584.7,2752977.1,121.0750704,24.8844306,55K+750,湖口鄉,湖口村,151.5,中央,S0117C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2021/1/27,257578.4,2752990.9,121.0750084,24.8845551,55K+751,湖口鄉,湖口村,151.1,中央,S1795C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2021/1/27,257472.8,2752917.8,121.0739632,24.8838952,55K+878,湖口鄉,湖口村,151.4,中央,S1794C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2021/1/27,257435.9,2752892.3,121.0735973,24.8836655,55K+923,湖口鄉,湖口村,151.2,中央,S1793C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2021/5/7,257371.2,2752848.2,121.0729569,24.8832672,56K+001,湖口鄉,湖口村,150.9,中央,S1792C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,257307.5,2752802.7,121.0723264,24.8828567,56K+080,湖口鄉,湖口村,151,中央,S0131C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,257042.3,2752628.3,121.0696999,24.8812834,56K+398,湖口鄉,湖口村,147.1,中央,S1771C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,257022.8,2752631,121.069507,24.8813082,56K+414,湖口鄉,湖口村,147,右側,S0801,禁制,限5,40,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,256918.2,2752551.8,121.0684719,24.8805938,56K+544,湖口鄉,湖口村,146.4,中央,S1772C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2025/2/7,256661.9,2752488,121.0659352,24.880019,56K+810,湖口鄉,湖口村,75.8,中央,S0143C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2025/2/7,256661.9,2752488,121.0659352,24.880019,56K+810,湖口鄉,湖口村,75.8,中央,S0141C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/9/21,256469.7,2752450.6,121.0640322,24.8796821,57K+006,湖口鄉,湖口村,133.6,中央,S1786C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,256331.9,2752422.4,121.062668,24.8794282,57K+147,湖口鄉,湖口村,131.1,中央,S0154C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,255941.8,2752334.9,121.0588073,24.8786221,57K+548,湖口鄉,湖鏡村,122.9,中央,S0164C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/11/5,254874.1,2752186.5,121.0482389,24.8773039,58K+629,湖口鄉,湖南村,123.5,中央,S1788C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2023/3/15,254741,2752198.9,121.0469225,24.8774162,58K+763,湖口鄉,湖南村,120.9,中央,S0222C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,254390.6,2752261.4,121.0434544,24.8779812,59K+121,湖口鄉,湖南村,111.6,中央,S1769C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,254299.1,2752293.9,121.0425492,24.8782745,59K+218,湖口鄉,湖南村,109.8,中央,S0230C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,254199.7,2752329.3,121.0415647,24.8785948,59K+324,湖口鄉,湖南村,109.5,中央,S1768C,禁制,限5,60,良好,是,此附掛於59K+324燈桿與59K+324之F桿上指22.2標誌距離相差不到1米,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,254107.7,2752362.5,121.0406544,24.878895,59K+422,湖口鄉,湖南村,109.8,中央,S1767C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,253984.4,2752406.4,121.0394342,24.8792914,59K+553,湖口鄉,湖南村,107.8,中央,S0234C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,253925.5,2752427.5,121.0388519,24.8794824,59K+616,湖口鄉,湖南村,105.7,中央,S1766C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,253665,2752519.8,121.0362735,24.8803158,59K+893,湖口鄉,湖南村,98.1,中央,S1765C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2020/1/28,253512.5,2752567,121.0347644,24.8807428,60K+055,湖口鄉,波羅村,95.9,中央,S1764C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,253476.5,2752587.7,121.0344078,24.8809299,60K+094,湖口鄉,波羅村,95.5,中央,S0263C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,253114,2752717.9,121.0308204,24.8821062,60K+480,湖口鄉,波羅村,90.4,中央,S0274C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,252773,2752874.1,121.0274455,24.8835169,60K+856,湖口鄉,波羅村,84.1,中央,S0278C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,252717.8,2752899.9,121.0268995,24.8837502,60K+917,湖口鄉,波羅村,84.1,中央,S0282C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,252691.6,2752914.2,121.0266399,24.883861,60K+946,湖口鄉,波羅村,84.1,中央,S0283C,禁制,限5,70,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2023/9/4,252470.5,2753009.7,121.0244525,24.8847414,61K+188,湖口鄉,波羅村,83.3,中央,S0291C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2023/9/4,252451.9,2753018.2,121.0242677,24.8848181,61K+209,湖口鄉,波羅村,83,中央,S1761C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2023/3/3,251999.1,2753179.5,121.0197868,24.886275,61K+694,湖口鄉,波羅村,77,中央,S0305C,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2023/9/4,251982.6,2753186.7,121.0196231,24.8863407,61K+712,湖口鄉,波羅村,77.4,中央,S1846C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2024/10/15,251679.1,2753218.2,121.0166191,24.8866076,62K+018,湖口鄉,波羅村,79,中央,S0819,禁制,限5,60,良好,是,,順向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,251522.9,2753130.1,121.0150736,24.8858294,62K+200,湖口鄉,波羅村,73.9,中央,S0324C,禁制,限5,60,良好,是,,逆向
台1,P0010,新竹縣,北區養護工程分局,新竹工務段,2016/5/20,251428,2753053.5,121.0141337,24.8851386,62K+322,新豐鄉,中崙村,72.6,中央,S0328C,禁制,限5,60,良好,是,,順向
